2016,2016004,%E3%82%A4%E3%83%A9%E3%83%B3-%E3%83%A8%E3%83%B3%E3%83%A8%E3%83%B3%E3%82%B9%E3%83%B3-%EC%9A%98%EC%9A%98%EC%8A%A8/release/13364216

2017,2017006,Stormzy-Gang-Signs-Prayer/master/1140860
2017,2017002,Becca-Stevens-Regina/master/1214001
2017,2017004,Rosal%C3%ADa-Los-%C3%81ngeles/master/1170351
2017,2017005,Idles-Brutalism/master/1160857
2017,2017007,SsingSsing-SsingSsing/release/13058098
2017,2017003,Minyo-Crusaders-%E6%B0%91%E8%AC%A1%E3%82%AF%E3%83%AB%E3%82%BB%E3%82%A4%E3%83%80%E3%83%BC%E3%82%BA-Echoes-Of-Japan-%E3%82%A8%E3%82%B3%E3%83%BC%E3%82%BA%E3%82%AA%E3%83%96%E3%82%B8%E3%83%A3%E3%83%91%E3%83%B3/master/1462794

2018,2018006,Lil-Nas-X-Old-Town-Road/master/1535671
2018,2018002,Tierra-Whack-Whack-World/master/1467807
2018,2018001,Bad-Bunny-X-100PRE/master/1611526
2018,2018003,Snail-Mail-Lush/master/1375250
2018,2018004,Shame-Songs-Of-Praise/master/1287489
2018,2018005,Krimewatch-Krimewatch/master/1348447

2019,2019005,Lizzo-Cuz-I-Love-You/master/1545412
2019,2019001,Billie-Eilish-When-We-All-Fall-Asleep-Where-Do-We-Go/master/1524311
2019,2019004,slowthai-Nothing-Great-About-Britain/master/1550894
2019,2019002,Clairo-Immunity/master/1595350
2019,2019003,Fontaines-DC-Dogrel/master/1531690
2019,2019010,https://linkco.re/pdFPdhrp
2019,2019011,https://www.tunecore.co.jp/artist/GREEN-KIDS

2020,2020004,Yaeji-What-We-Drew-%EC%9A%B0%EB%A6%AC%EA%B0%80-%EA%B7%B8%EB%A0%A4%EC%99%94%EB%8D%98/master/1710756
2020,2020001,https://linkco.re/zt3Uh09M
2020,2020002,https://ssm.lnk.to/mainichirainichi/
2020,2020005,Rina-Sawayama-Sawayama/master/1720219
